PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,label
38.80863,-82.555374,8.166746,119.99011,-12.480093,-47.778202,-38.451275,-30.9001,-50.118397,-10.757021,-13.477348,54.980633,3.7295399,5.0232577,-17.303995,59.93969,-42.055973,1.0949199,-23.653557,3.9412105,17.693628,15.301711,18.176445,-2.8402207,-20.985197,12.4207,8.752719,-1.5775206,20.639364,-17.325615,-6.9078727,-14.966838,-15.636886,9.36227,-4.1064215,-8.896469,11.681144,36.260197,18.727346,1.8905681,-7.2563834,-13.603871,12.167555,9.9478035,19.137781,14.880984,-16.664288,-4.9794106,-19.957863,18.29824,1.0
0.38798666,-42.93906,-24.054026,-44.00326,58.465263,-32.717564,-0.11563721,-13.781086,-15.712786,39.286987,22.652197,53.190403,-52.414856,17.450905,2.0730019,22.112793,-21.26967,-31.412157,29.879217,14.870268,47.845177,35.546783,-13.072267,-12.5740595,9.756026,-5.381842,-9.765484,-6.279143,-14.479006,0.2719215,16.620932,6.6008015,21.508512,-13.722687,7.28671,-16.295994,10.500801,5.523895,-21.622177,-3.3921926,-19.488611,5.728739,6.792882,-16.167103,-22.084215,-10.393096,22.874567,-7.495801,16.47135,12.607434,0.0
82.01539,50.053776,-64.791405,5.422854,16.785044,38.955452,65.59347,25.525974,-18.37306,-30.078651,-13.784042,-17.765026,25.638174,-12.073347,19.116741,23.095827,-4.8182125,-27.92333,-1.4959561,3.5342624,-9.054021,-7.5394177,18.386473,-23.768364,-16.128223,-2.028681,15.97431,-9.720191,-30.040655,7.6571336,-12.48916,1.8438656,3.0713265,5.990398,50.608795,-11.682449,-24.58123,-14.325665,-9.163115,24.564154,-5.1403337,12.9310255,-1.5220574,2.9502797,17.828276,-6.328334,-0.97122616,5.105474,7.8471184,-1.2694511,1.0
-99.60895,-47.876755,64.01665,34.958904,16.6374,62.040524,27.598175,-6.340697,16.540306,15.123703,20.350199,23.235983,-9.322086,-12.925446,-19.900328,7.3955693,10.610817,4.054456,-2.0847173,-13.897132,7.6975555,4.288913,5.713816,14.087448,17.474812,13.044405,15.934619,-2.2972956,-8.839797,-36.70138,-2.11314,-8.55427,-4.0956407,7.002827,17.537539,11.385919,8.574309,7.430679,11.624471,0.46351272,-23.841145,3.7893445,10.087679,-8.703846,-9.967824,-5.591503,-6.6014996,-0.41234362,-4.754978,-2.1621552,1.0
31.5491,-106.276054,-72.64547,-1.7058538,-22.043093,-37.430065,-34.589653,-22.425571,-25.73267,10.5097,34.437855,36.88027,26.399063,8.983648,41.245464,-14.582087,-27.369759,20.822355,-0.43414328,-28.970816,-13.3529215,-6.524628,0.25432062,-14.066874,10.293488,26.89217,-26.953363,-21.754314,-14.138215,8.669537,10.820077,-0.22270587,25.849764,-17.876043,8.065699,33.139156,-29.825205,-3.3538184,15.832136,14.758885,-7.1118126,39.381668,11.869146,18.511223,-6.015402,16.023478,-17.116339,32.37254,0.020589368,16.362846,0.0
-81.60364,2.3752072,48.424896,-6.8365846,-12.152223,-19.53929,21.48544,-35.152973,17.930767,-7.47696,18.683636,25.696442,10.852267,5.8554697,-3.8007824,-4.798708,36.849903,1.3512665,-3.4006617,-6.633329,10.057382,-1.3286697,-12.409724,1.0537541,3.583715,-9.039767,-13.913448,13.018874,16.179037,-9.752028,0.7267349,-7.487957,-8.719859,-21.9096,-7.518774,-1.2174042,-13.448216,-7.862044,12.372182,1.3089359,-7.5921936,-5.565905,-7.2014456,13.177822,-0.26448357,-5.9171953,11.16012,-17.97244,-2.0308387,-6.3839316,0.0
-83.021324,-28.960417,54.376717,7.6130743,-36.24509,2.0793881,38.25234,13.105554,-11.802981,62.742176,2.9530227,32.489185,-24.797913,-30.663568,14.760813,-35.254383,-10.403244,-35.235916,6.788189,16.71615,-25.417824,-17.538837,-13.498856,28.091156,2.439102,-4.190365,5.7012806,-0.8258894,-17.01021,-5.623004,18.874365,-23.131435,11.153464,-2.1197486,-8.0885315,7.9708147,-4.9244633,11.628249,-13.886132,6.5803337,6.457196,20.430689,-4.0398884,-1.1460683,-11.855344,0.262681,-16.203785,10.98016,8.136413,-13.79779,0.0
-90.66551,-30.104507,21.950542,-22.75702,-8.011376,20.46268,21.79706,21.739445,0.16487637,40.639008,-14.60664,-6.2040334,6.1821613,15.262029,6.6296453,-34.8948,3.883971,18.583946,-3.8412824,-12.757083,-3.932635,-3.9747171,4.2484536,-23.148438,7.6751585,31.733768,-0.8445792,12.768002,-1.8472782,13.175637,2.3168104,0.6529162,6.875212,12.268299,9.585782,-2.9004612,-6.6408763,14.827565,6.160687,-16.661844,0.32016668,-0.5089346,-6.14697,13.905969,3.7975364,-7.80735,4.4832,2.6000063,4.2520704,12.380582,0.0
-43.07467,-79.009926,-21.876835,6.908355,43.054432,23.302546,-4.6994977,19.08519,-19.731173,-2.7617514,-19.721409,-1.2096858,13.464515,-4.3435516,41.03251,29.319275,16.073408,-10.085326,10.344928,8.921675,-31.018415,29.483942,-8.086107,-16.150349,-14.9776745,-2.8759434,-3.530604,0.40972412,21.024454,37.477737,16.074211,-20.653866,2.9844816,18.097052,-2.124899,44.167267,-16.743258,27.973373,-0.42497042,-6.065546,-7.227883,11.042221,8.927926,23.78047,8.251883,-15.1074095,4.763214,-2.1555681,-3.369817,-12.742308,0.0
-55.823006,-29.277617,-6.741341,-35.62822,15.852458,-37.487648,-4.864015,-11.769519,-44.017044,13.408392,2.6305132,5.4706383,15.467271,5.029813,9.609665,2.4866276,3.6122684,-2.4559784,-4.397239,-3.834285,19.358858,-0.8010526,0.22965002,-10.022189,-26.907932,2.4801002,-12.575365,26.228846,23.446562,7.1063066,-2.0745554,-6.4680276,-9.962153,13.994252,-16.74211,16.422003,7.838114,9.67911,-17.98582,16.479673,8.995846,-42.00639,-17.81189,9.546144,-5.828358,0.30107242,-8.976835,12.473687,5.113374,-9.257928,1.0
-48.661392,-6.849635,13.491541,19.746847,0.98373103,20.255487,-1.6532816,-5.135851,-1.5632298,-42.352676,22.498623,0.5966991,18.420998,-7.6881995,-3.9399948,-22.921608,8.272968,11.496179,1.8890891,-0.8804325,-6.526195,11.306675,-16.886658,-16.906828,9.841563,-1.3456124,-0.46392527,28.212114,6.252338,4.2377496,4.948233,-8.7831745,10.657276,-8.16668,-3.5834386,-12.826434,8.106901,-3.0942597,-12.75787,-3.6641693,0.80915946,13.584125,-3.6432004,-8.126633,32.563774,9.459229,6.658693,-13.740106,-13.140307,34.95341,0.0
-53.139153,77.68537,66.53535,35.618095,-9.98653,-17.539904,-44.378387,1.0248373,20.24701,-12.480713,-4.3287716,14.888301,-14.168831,-6.5015674,-11.731232,-21.601866,-5.799557,-1.1648381,4.0492587,-11.575302,13.148812,-15.355167,28.742455,-2.8587468,-2.053827,0.3088291,12.624183,7.0464993,2.30658,-14.9086075,-12.488695,4.9948626,3.0506496,0.42420232,-24.706932,10.48873,-16.190908,-5.8931885,5.9710526,-29.025303,-8.287144,7.763802,-17.158737,5.230644,14.408546,18.288689,-16.473747,-25.629347,3.8096948,7.200544,1.0
5.899679,120.61791,10.641496,-5.4075623,-5.83219,-13.143677,-18.430702,32.08921,-7.090908,38.543404,-18.258265,-9.896026,50.076027,1.1063589,-9.628516,-23.398773,-7.079062,-11.618825,4.9080744,3.8460844,-0.8913809,26.880177,23.6717,0.26102456,-16.393553,-8.913221,7.350375,12.128665,-8.517594,23.326008,13.60344,15.046915,5.292273,-10.028294,-9.665126,11.294511,-17.24136,21.27058,9.346138,-12.9632435,-7.44249,-14.506464,2.4997113,18.012613,11.700531,-16.751331,19.614182,11.898913,-37.93615,-17.311195,0.0
-18.02691,72.5557,28.92434,20.434729,20.303545,-12.843655,-26.797901,13.876508,19.082195,20.53179,-4.904573,-2.6792858,-23.172792,14.392074,-17.601147,-17.341942,-5.3158584,17.802681,8.947489,-3.8256867,-0.7370518,-3.1228352,-6.2870965,10.815428,6.3395658,6.6967826,3.9800508,-10.534438,-5.5693307,15.851394,25.624414,-5.5025134,16.242395,8.182578,2.4260478,-15.8430805,17.993105,30.09087,-12.446318,14.518049,28.430159,18.033564,11.61676,0.956623,-10.961502,5.3866386,28.93108,16.93271,-3.311745,-10.784814,1.0
65.09945,25.191761,-49.837643,27.862488,-12.249214,-9.271474,-8.9773035,92.13106,17.185148,-12.725836,-0.29887894,-5.9847083,-12.626422,40.02451,-26.540855,19.352587,7.00157,-31.198963,-0.03249068,22.199247,-24.025318,10.214778,-2.4345856,12.202174,25.97259,-16.247133,24.666794,8.051364,19.776617,-14.224885,29.527725,-10.068146,-3.680356,-11.294791,-2.0568397,12.475514,-0.91202956,-17.060436,7.192437,13.79275,-21.506622,-9.702374,-11.714512,7.3881564,-17.243536,-3.344467,7.988664,28.843966,-10.360146,0.43762437,0.0
3.7878356,41.361996,-47.125347,-61.40535,9.412594,-12.733143,-70.26242,-7.0166426,-11.761796,-13.850085,-22.866623,18.779636,43.88712,-0.035135698,19.432503,27.934963,-6.1528354,-15.688409,-1.4671766,8.820853,24.058592,2.3597617,-1.2817993,24.137964,-24.884497,-4.4837074,6.462541,6.3324876,-16.207775,-0.2996223,2.2046857,15.379694,18.875044,-3.3684049,-10.679913,-9.1380625,-2.3667397,9.069501,-18.632938,9.5575485,11.006961,-2.433239,2.635981,8.197964,27.939268,-9.10842,5.411,30.477304,9.175645,-21.914122,1.0
64.87749,-69.25549,-131.31734,-78.70458,63.88757,4.15399,23.005184,25.592373,-8.564281,30.78041,5.49203,22.604883,-36.88389,-50.263226,11.291791,20.838139,-44.63986,-8.2222,64.19823,2.9519272,10.871314,34.00624,-7.9853578,-10.20072,-3.25641,-1.3331659,13.391142,7.613039,-25.462177,-31.887617,3.6183348,8.643369,30.453066,-34.903835,-15.266339,13.259958,-11.065662,12.970234,15.519399,-15.993585,-9.493349,8.942552,3.6272113,-4.3737974,-2.0280514,-3.568554,21.126919,-3.8453043,0.62497044,-28.563515,1.0
-81.52142,-19.816511,64.782715,25.59,-1.61428,7.69575,26.579918,18.541487,10.747685,2.6762917,8.281616,13.413219,-10.6422205,18.398775,8.803834,-15.485307,-8.271076,-15.99743,15.906046,13.580961,-5.095467,-14.14302,10.785118,-6.768119,-3.5162559,-5.6265597,3.940682,5.846361,-28.666758,22.082836,0.21992297,-10.96117,11.122575,8.663422,-4.9911146,1.1379236,14.683472,-6.3420463,19.068092,-15.5598955,2.198208,-6.1663227,25.040318,8.302122,-33.96842,7.2579474,5.7764096,5.220321,-8.375329,-8.14319,0.0
-41.15946,-24.767323,4.7863483,0.6374416,27.467535,-69.81858,-12.454793,-3.486629,-5.575317,-25.356062,36.671772,5.350792,1.7131562,-3.6622074,13.247419,1.3152333,5.70752,-1.7893336,-18.27844,-3.2781599,13.289554,16.790436,-13.407361,13.233876,-0.62824655,-15.261982,1.0293164,-10.759342,23.381973,-11.739238,-4.2604723,-2.1250865,-24.90835,9.615435,-0.29526162,0.20293306,-19.301184,-5.7663207,13.172714,-12.530762,-18.188452,-6.7957077,2.6614046,-7.442199,11.856118,25.77999,0.66256803,2.5582776,4.0382547,-8.463071,1.0
-30.318098,26.127867,-19.677265,-36.331036,34.927547,-13.174206,-6.6624227,-2.6220634,27.978096,-3.2614903,-17.035618,11.258842,-43.004124,20.864267,-38.506012,27.828823,-16.511225,18.65268,-26.002068,-11.704551,-2.5347328,-0.14651793,-3.2121634,-11.463296,-15.572773,8.90013,15.743296,17.921549,-22.01844,16.620049,-7.913947,16.465498,3.635688,-8.534203,-2.7708108,12.947639,-3.4538627,10.974919,-0.029229522,3.9214609,-9.941733,-17.989729,-24.38967,-2.7853863,7.0797663,-9.613614,-15.518062,4.880571,13.672231,-5.2257247,0.0
62.078876,-77.119705,-30.688364,-17.358551,-38.16008,-39.62546,-23.144165,-0.20442562,103.57305,-5.6756725,54.16631,-44.379543,17.883425,12.19357,62.401115,19.579927,-39.246742,33.7877,-33.82368,-8.105902,32.911198,-6.278495,27.735855,8.95578,-4.017477,21.531921,4.3519287,43.69964,0.83392966,22.922785,-27.873436,10.651708,9.680063,-10.278074,-16.348814,-6.5110397,-24.465614,-11.62566,-30.65229,-4.279293,-11.615454,-21.25561,-2.2012951,-16.789444,3.2378442,26.9194,-4.5915813,6.6464114,-0.37454098,-6.145874,0.0
156.87207,-6.77168,-10.777565,17.959135,-58.39641,7.2774396,61.18146,89.24714,-5.68108,-44.52254,-0.97912556,-30.093628,-3.2968938,9.051296,-8.181687,10.702337,27.45632,21.633413,20.062737,-47.384346,17.713634,2.8788006,5.228635,34.3294,0.2052047,-18.715092,-15.74917,-4.7266297,14.50543,-21.592388,-7.601456,-7.2006736,22.594488,-11.540409,-4.478322,-8.319259,-5.1498833,23.751823,-26.03345,-0.27520633,27.708836,0.6452367,31.010544,7.543448,-1.2117461,16.661495,-15.067061,-22.00926,2.0831654,36.691433,0.0
-55.724823,-10.978316,-11.747153,-9.402352,33.65315,11.293303,0.76254594,-4.541679,20.872055,-27.102404,-11.891039,-2.303705,-13.955244,-28.682951,19.98326,-1.6321278,26.525826,3.1219575,0.99270225,-8.778157,3.0472782,23.967445,-10.034142,-5.8374767,-11.633229,8.519998,-13.530509,8.351018,17.452433,-12.591325,-14.575536,-4.570832,-1.0571504,14.699239,3.3110733,-3.3897502,-0.7387684,-7.5452485,17.662453,-28.116001,2.3850691,-14.497015,10.243906,-0.8781442,5.999125,-10.144453,-2.61087,10.188456,-7.8479533,2.7556155,1.0
-90.65797,-27.28308,29.160425,-6.7978272,2.3766365,19.98742,33.334034,-20.127903,6.0425887,-35.44255,2.0403721,6.0473924,1.630434,-17.686026,-2.6206357,-3.7752914,19.79031,-11.097696,-7.4577804,-6.8676133,3.8282368,3.9920835,19.506868,-10.424781,9.245223,6.171988,-6.917031,-7.682356,-3.6811228,10.508099,11.906571,1.1701319,-5.2233777,6.5840673,-4.4302826,-27.582916,13.200303,-3.8313563,-0.8800529,-17.18735,-7.320204,-2.4358094,-6.447262,-14.211658,5.4485235,-4.564388,20.01703,-23.154192,3.3045962,-11.234679,1.0
-90.22743,-78.39432,28.227303,17.79758,41.45224,22.033152,16.275644,18.462463,-28.322042,-31.262852,-18.10569,7.326696,25.150927,-4.8166738,55.080387,14.96755,-19.864296,2.6471722,-12.142162,-3.391392,-10.551843,13.513923,11.639185,-12.061803,23.571577,3.1478782,9.551299,-3.0647697,-3.3712475,-7.3242226,19.480873,-5.0214224,-12.177702,7.267434,19.15438,6.3810987,18.028559,3.5870206,-15.29364,18.751596,8.994771,3.268625,-10.121755,8.489755,-39.303276,4.2389574,11.129304,-3.5537179,7.4864225,-18.61615,1.0
73.15846,-23.894215,-99.56632,-42.90107,76.69535,18.227936,17.195099,-27.617725,-69.388725,64.83727,58.117508,0.860335,31.948565,-12.869121,-0.38329405,7.946846,4.482555,-3.4162483,2.593901,14.988474,-21.80726,11.742054,-27.347523,-11.699098,28.230795,-24.223955,-16.550158,5.769222,8.283144,-30.854315,3.1256804,18.296297,-3.1584253,-20.578775,39.9203,-30.700329,-20.617502,5.6975646,-21.584766,-1.5604028,12.406539,-7.8321185,-5.446962,19.895254,-14.837406,-9.15853,-14.306046,1.0747547,19.067923,-10.877784,1.0
-33.815323,49.33319,-9.0766735,-9.920984,-53.99095,-3.265078,-12.7294445,18.957447,-15.513928,1.56813,-29.346836,9.338588,-10.860494,-10.338868,-15.8502865,-33.075325,9.464027,13.647179,-8.700129,1.4781206,-11.442109,-3.7024622,-18.00896,6.869981,-8.727705,-12.118913,-1.6512305,-10.182168,40.826405,-1.0176234,-1.3564038,8.781574,6.004659,3.2260203,9.280806,18.012629,-4.4597387,-2.4414291,10.5629,-1.788137,41.938633,-5.396834,-20.890438,6.820087,7.668252,-5.619078,4.95379,0.03037286,-7.646793,16.000315,1.0
82.13405,-22.291561,-9.4110775,49.959454,36.66955,-11.004764,36.609257,-58.89736,4.7103047,1.342373,-5.949166,-5.9963956,-11.967736,32.468544,-0.230709,8.3291,2.6946442,-0.64836526,-37.250862,19.782883,-18.726053,-17.972599,-7.056558,25.313715,17.927134,-3.8276062,18.549326,-9.4033375,-9.524571,27.065323,12.509508,-16.236588,21.64113,1.8515414,2.7751427,6.785956,14.6321,-4.254616,-27.685976,-16.153475,16.545002,-6.5317454,10.057833,38.6977,-20.165386,19.789757,-6.7922792,-0.5412496,-17.405142,7.823214,0.0
-115.075806,-47.164986,25.47608,-27.85748,9.735887,19.43658,30.0355,15.608254,-15.837559,6.2914057,-6.0641503,17.219004,26.154911,-2.4996207,9.044837,3.2541876,-4.4274473,-4.324086,-18.941425,-4.0753865,-0.46387511,-23.791225,0.8129152,-21.480059,-11.351578,13.626874,-0.46687502,3.3199012,-5.696715,7.4357815,19.02102,16.495104,18.128199,2.9835737,7.564623,-22.590569,14.795527,10.6223345,-17.226494,-6.9935236,15.53955,10.282796,-0.32621863,0.42970952,-1.4202837,10.553407,-5.09214,8.423948,-8.013953,3.3152676,1.0
5.5421777,25.307701,-22.137106,-26.93782,-4.457407,44.711193,7.3744164,-83.67485,61.35068,5.7143803,1.9118848,49.09027,-37.62095,-1.9486502,-5.6452994,9.790423,-5.3940625,-1.6220357,-4.595692,-37.50081,-5.6265917,7.833323,15.7766695,-11.068752,-22.916275,0.7177794,-9.47373,-1.6034479,-5.615907,1.117251,-2.9354045,-19.330536,2.3597338,4.734103,8.455658,-7.525725,13.69777,7.7586627,-3.6250699,7.367672,-17.06243,-5.2998776,14.867083,-3.2525976,-4.9735017,14.556143,11.240282,13.93543,10.741013,-10.073874,1.0
63.173656,94.588455,-46.887413,-28.683508,1.1741315,35.44703,26.204828,-66.40742,31.287117,8.738774,4.8072457,23.944536,-4.0797715,56.318165,6.759835,8.852162,-25.118698,24.592684,1.7250923,-11.145835,-19.802397,13.487637,18.598778,-6.388942,-18.065365,-7.1147366,-27.181725,-2.6543176,2.2894878,-13.797138,-3.014762,-23.21198,-16.913061,-22.366907,0.48443538,-18.218258,18.972082,14.516298,-16.74928,-9.4958725,-4.760705,-29.73799,3.1585777,-15.116754,6.1783376,18.857618,-5.718549,17.554993,21.731571,2.4108264,1.0
228.04832,-92.69782,47.953026,-45.26042,-63.195953,6.102291,-31.455006,23.23364,12.453787,-24.937685,8.195281,12.254734,-4.1503973,12.430056,3.1274745,-17.96107,87.4651,-72.3375,-15.058374,-51.147358,36.556717,-2.7173057,3.117807,32.720894,26.42301,31.36144,-13.406035,35.041336,-2.5462174,39.903984,-7.0814705,-15.736876,-9.186369,10.622425,-4.664966,16.7303,-14.477784,5.1025577,8.64966,-4.6998525,13.360423,-9.8547125,10.310374,-15.652037,-18.12197,1.6908137,-5.4271474,29.47548,1.665824,25.518562,0.0
54.248276,12.182082,-21.65259,16.076275,72.822556,-55.487072,-12.69994,56.42942,15.114629,-2.6652365,40.098873,-19.775248,7.094183,5.7699714,-16.862755,8.883062,21.759462,26.603327,7.674305,-14.884018,6.170927,4.3163815,5.836568,0.09154293,53.34822,17.234232,-25.228394,11.497102,6.298667,4.7606235,-9.836007,-21.60501,25.767185,-5.229299,30.723932,0.912435,-4.3953357,-0.13775577,-30.709377,-18.420015,0.68527347,-1.7981936,-1.6222839,29.164415,-47.72544,4.961358,11.936001,-8.415031,9.837347,-12.046717,0.0
-91.13197,3.425973,43.120777,-5.5066075,-5.6428075,-8.322784,1.0325316,-4.882311,-13.127669,-13.305022,-3.3001873,0.60860485,15.398214,0.22877425,0.09013705,9.108275,4.996167,5.7601166,3.774366,5.217772,-3.6332695,-9.226297,1.6380209,-5.340465,9.161819,12.423085,8.874412,-15.300715,12.434889,-14.544031,-12.153359,27.117458,7.742992,-10.619302,-2.6627896,4.5154767,-1.9995315,-3.5280824,-1.7215731,11.918832,15.9819,-4.1950054,17.814886,-6.1904774,18.512598,20.60354,1.0288502,-7.4797797,-29.12476,11.867469,0.0
165.48706,-78.36445,-8.24638,-22.320602,62.21845,-5.309899,-17.294218,38.256557,25.925829,9.104413,39.889458,25.852194,-7.8331547,26.641615,6.8334923,-18.237967,68.51591,-36.641624,56.125652,15.943941,-3.4257572,19.996191,1.4554017,4.9245634,7.0324507,28.956438,6.9109325,7.3898625,-2.4581485,-8.278382,-12.534803,23.925808,7.854611,12.222253,1.2893156,-23.99711,15.771844,17.446835,12.59018,8.544599,-7.1031094,52.844875,-40.411495,41.07271,8.466316,9.566291,-1.2734231,6.389717,-20.754316,-5.883693,0.0
-8.028764,19.445534,-16.361158,3.5666,19.335482,-9.726631,2.6950471,-17.7392,-31.932653,-27.709185,11.356712,-8.033197,-4.994271,11.130158,29.90106,1.7246188,1.2623916,7.20367,-6.5978436,2.5296888,0.7867912,14.666544,18.467196,-20.448702,14.961134,-19.244753,25.582811,7.360484,6.8567505,-22.287125,-6.010645,-10.3840065,30.898434,-12.21986,-3.207467,18.090708,-7.951894,0.98146784,3.4549136,-4.0851054,-4.1338887,-20.570808,-12.178942,9.702444,-4.023679,18.372835,-4.7243743,-10.241915,16.116068,-3.9495077,0.0
