PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,label
-18.026804,72.55569,28.924324,20.434803,20.303503,-12.843755,-26.798124,13.876638,19.08357,20.541143,-4.890258,-2.7280312,-23.352652,14.443662,-17.614712,-17.55217,-5.3492727,17.360647,8.581256,-3.182813,0.14402917,-3.0342329,-6.56725,9.571174,8.237484,9.728011,8.332521,-2.6150024,-12.9525795,17.878988,-13.195545,-10.651221,17.66424,2.3261757,2.5926087,26.488329,20.669853,-3.192455,8.502849,1.1142038,3.3185413,-24.24431,-4.948838,-9.743417,17.17988,-9.101918,-23.219847,-10.002073,4.6411624,-15.606198,1.0
65.099525,25.191715,-49.837738,27.862469,-12.249295,-9.271549,-8.978344,92.13111,17.18417,-12.719828,-0.30124483,-6.0327253,-12.630908,40.166664,-26.329119,19.143215,7.0947304,-31.647469,-0.37625977,22.362085,-23.97365,9.799375,-0.31963938,10.023526,23.02093,-19.238405,15.735384,22.808514,5.960133,-5.040365,-27.741703,3.9543276,-12.099234,3.5939217,1.5901285,-28.726435,-9.692816,5.241707,2.8335524,2.8802106,5.3298182,3.1822314,3.6905675,-10.515085,18.611437,16.808203,-21.63772,18.18957,-11.629215,22.360277,0.0
3.7878904,41.361965,-47.125263,-61.40545,9.412499,-12.733554,-70.261925,-7.016941,-11.766301,-13.831678,-22.89721,18.745478,43.619625,0.06429055,19.249891,28.172884,-6.053775,-15.21525,-1.3256491,8.751953,25.044106,1.0477859,-6.277155,21.773691,-27.387125,-5.3472753,3.005353,-17.161312,1.8795428,9.146791,16.775517,6.20791,13.571628,19.844378,-7.7696447,5.2866826,28.136667,3.1955972,21.463371,2.2200391,3.5961394,7.3254514,-13.687425,30.677553,4.8676896,-4.001786,-5.580391,-28.785841,-6.333264,4.3185215,1.0
64.877335,-69.25539,-131.31737,-78.70483,63.887665,4.154167,23.004354,25.592506,-8.566089,30.789501,5.4576173,22.620575,-36.9329,-50.43672,11.151352,20.536728,-45.174244,-8.489673,64.00084,2.9930696,12.262163,34.34561,-5.789382,-10.796395,-9.330158,-3.231041,6.780448,-20.755304,9.11343,-24.43658,15.660536,-11.25144,5.0396576,52.22357,-0.77933496,-22.366686,-4.379486,21.148907,-24.739567,3.5758085,1.7940788,2.4562042,4.783499,-13.723779,12.909504,20.115753,-7.070237,-10.137618,8.629393,-9.304723,1.0
-81.521484,-19.816458,64.78272,25.590082,-1.6143264,7.6959786,26.579966,18.541122,10.748747,2.6594882,8.331684,13.44319,-10.420849,18.428617,8.916385,-15.600637,-8.177237,-15.257425,15.606696,13.036728,-6.344648,-14.483048,11.719752,-5.5746646,-1.822314,-8.2803135,4.874104,-30.617786,3.323892,9.290149,-4.7835,-20.132969,7.3528795,-6.3403826,-7.432931,-6.777865,-0.8402095,0.26221353,-8.434314,7.2702756,-20.237597,-7.491518,-9.612489,-16.063831,9.592473,-0.6277629,19.796305,5.488697,-30.29147,-7.8827395,0.0
-41.15955,-24.767275,4.7863283,0.63747877,27.467726,-69.81884,-12.454314,-3.4858282,-5.574399,-25.343367,36.673294,5.447202,1.6415813,-3.5398169,13.053643,1.798523,5.4537683,-1.7374797,-18.83712,-2.6709342,14.325608,15.507637,-15.60446,10.1309,-4.382138,-13.3101425,-7.9134455,23.423592,-1.1894372,-9.791654,-4.4754972,12.871691,-1.7637951,-6.563228,-4.813299,-1.7861321,-1.8787075,12.6521225,-12.082577,-18.625614,-14.119543,13.109274,-4.702427,2.9750974,-7.376242,-17.035513,8.656316,-7.840162,4.936862,-18.452942,1.0
-30.318071,26.127872,-19.677217,-36.331043,34.927593,-13.174306,-6.6621194,-2.6225674,27.980797,-3.2681477,-17.025938,11.215748,-42.996952,20.914667,-38.866817,27.998692,-16.52893,19.172964,-25.604149,-12.150956,-2.218349,0.43710452,-1.046336,-14.346135,-16.68147,-0.56146806,22.970587,-24.006765,17.713116,10.719637,16.059675,9.034578,-10.340327,5.7955375,4.4844146,-15.926367,1.904526,0.6002092,2.9516673,3.5990846,27.08853,12.426759,20.764643,13.739848,1.824814,-6.223165,25.924706,-11.515345,-22.123524,0.057979193,0.0
62.078777,-77.11967,-30.688414,-17.358599,-38.160046,-39.625553,-23.144495,-0.2036439,103.57703,-5.6810913,54.166443,-44.40176,18.08769,12.251976,62.601566,19.524328,-38.478836,33.912914,-33.608406,-8.211776,31.362036,-6.8559685,25.95977,11.979832,-5.3093524,8.944257,10.579496,-1.4618665,31.664368,27.581467,26.541788,-5.2472863,-18.835922,6.268403,-31.921377,10.290236,-17.65764,-9.033727,32.6444,-39.058537,-2.1417565,4.8235683,20.48883,7.315506,-23.933609,-6.583548,6.8172984,-21.868134,-14.308444,27.76336,0.0
156.87186,-6.7717977,-10.777632,17.959116,-58.396317,7.276996,61.181618,89.24733,-5.67765,-44.51591,-0.9567061,-30.04491,-3.3809469,9.020902,-8.554399,11.216101,27.194456,22.083483,20.05506,-46.178265,19.120634,1.8386345,0.31114697,37.72536,2.822461,-5.040572,-25.046877,18.513105,8.504889,-15.3027315,15.008692,-22.97446,13.357205,31.629522,14.350944,10.492057,10.37508,3.8362691,-3.1374214,-21.396389,3.0327775,-20.9979,-20.978798,3.104732,-13.684013,-33.941113,9.746467,27.3117,14.027735,-1.6000136,0.0
-55.724766,-10.978257,-11.747123,-9.402366,33.653114,11.293433,0.7621677,-4.5422416,20.873505,-27.089777,-11.934357,-2.2222364,-14.013921,-28.630983,20.16408,-1.5005434,26.608757,3.1036072,1.5466624,-10.387536,3.3672101,22.836296,-11.779674,-6.548784,-13.304574,11.433956,-3.88277,18.328386,11.030203,-15.849251,10.522141,3.0692358,0.53385955,-9.727856,-6.1500664,4.3447404,-9.12995,8.995838,-20.69508,6.240896,-18.316273,-2.5086598,3.7714322,10.330963,9.174297,7.3838415,-3.6273415,-17.653625,2.9280946,0.029255852,1.0
-90.65794,-27.283028,29.160477,-6.7977986,2.3766735,19.98771,33.333878,-20.128483,6.0399647,-35.447563,1.9998462,6.04754,1.632005,-17.784582,-2.2941363,-3.771854,19.89725,-11.811103,-6.19473,-7.5193686,3.442752,5.5906835,18.696114,-9.081091,7.7457666,7.0999026,-5.4229565,-5.5363297,-11.443667,11.589456,-8.55676,5.6173024,16.629456,8.40793,-10.566251,25.879686,3.2880616,6.286444,-10.410618,-21.588966,-11.391688,9.6248455,21.874506,-1.8054563,-4.0262766,9.798021,-5.5790167,-4.1054654,11.68632,3.2006423,1.0
-90.22761,-78.39422,28.227276,17.797619,41.452187,22.033022,16.275747,18.462744,-28.320665,-31.260523,-18.084654,7.3626523,25.221373,-4.7812996,55.044422,14.964886,-19.77028,2.7975068,-12.402829,-3.232928,-9.531567,13.762652,14.494033,-10.678238,28.60988,1.340291,11.731562,-5.6261435,-6.069578,-3.5305166,-15.763291,7.636432,10.579742,-16.7571,18.129446,9.510987,10.980352,-11.217596,6.450568,-3.4646297,7.344133,0.985244,5.570257,-18.19585,14.011001,22.369347,0.6124205,7.606501,-7.641619,-3.190862,1.0
73.15841,-23.89421,-99.566376,-42.901188,76.69549,18.228233,17.195139,-27.617596,-69.39043,64.83976,58.11589,0.8423464,31.880602,-12.892931,-0.45912144,7.721793,4.1832867,-3.4101908,2.046984,15.33123,-21.48319,12.022632,-26.673216,-17.395947,29.95831,-16.170837,-26.749298,7.417486,8.352375,-31.009548,9.646084,13.259486,7.091914,22.804628,33.71865,14.711234,-11.985213,-17.201069,11.3235,-25.979403,17.82951,7.786152,-0.49391884,19.733362,14.387755,11.046415,-2.4102952,-5.2457695,-19.363237,2.8082821,1.0
-33.815224,49.333202,-9.076647,-9.921014,-53.99101,-3.2652967,-12.729183,18.956879,-15.514001,1.5697129,-29.31072,9.318106,-10.860412,-10.397371,-15.9060755,-33.384,9.477945,13.3074665,-8.9650135,2.3726707,-12.333517,-3.0849726,-18.345839,7.694817,-3.3989086,-6.6587796,-9.635071,41.426884,-8.825756,7.2905774,2.3128684,2.6517205,13.489991,-5.4954963,2.4607177,-2.937368,-2.2669303,-10.100991,-10.773075,7.7764816,14.687005,-25.539377,-4.4669633,29.194592,-7.5228596,-3.406971,-8.803073,2.8189414,8.223666,7.9902196,1.0
82.13402,-22.291626,-9.411162,49.959465,36.66969,-11.004511,36.60977,-58.896973,4.7122097,1.3304442,-5.940132,-6.0536838,-12.112636,32.600365,-0.06160314,9.3571205,3.0051296,-0.47851676,-36.707645,19.439585,-18.040777,-18.707115,-8.695626,25.363075,15.52268,-7.6847816,19.786806,-11.648129,-9.281859,23.673204,4.276646,-21.606695,10.340987,-3.2511034,4.3933997,-14.147524,2.3242009,-8.560857,1.3181235,-20.60715,-26.99864,-20.35829,-26.822624,-14.177029,6.274976,9.442342,12.875622,8.465751,-48.799217,-14.000572,0.0
-115.07598,-47.164886,25.476118,-27.857502,9.735914,19.436337,30.035494,15.608145,-15.836578,6.2963977,-6.0358286,17.238518,26.138306,-2.3576093,8.904832,3.169306,-4.6919055,-4.3838134,-18.832993,-4.427061,-1.5535862,-24.500685,2.3147967,-24.247746,-10.491826,14.533386,6.2963367,-9.642014,-2.1921012,15.381907,11.467801,2.0431952,33.97875,9.97149,4.3084054,18.80079,4.610586,-4.621965,-5.2137814,-23.831936,-0.925171,5.6818094,-8.221739,2.3183162,7.4534564,1.4995238,-22.923819,4.4792504,-0.92737925,20.515993,1.0
5.5422153,25.307684,-22.13704,-26.93788,-4.4573965,44.71151,7.375218,-83.67342,61.343296,5.7045856,1.891973,49.0256,-37.672073,-1.8905731,-5.7318573,9.324092,-5.917614,-1.9324689,-4.57529,-38.998,-5.752517,8.062567,13.064273,-10.5712,-20.578209,6.985009,-3.0945344,-4.158413,-7.002419,-1.4747154,-8.715155,-12.269165,-1.8854855,-2.0163474,2.4977884,17.737843,1.8113745,12.78757,10.298785,-1.2633052,-14.010923,14.046027,11.22066,-25.131042,-27.179123,-3.189701,0.33703208,-14.637842,-13.463378,-2.818019,1.0
63.17388,94.58829,-46.887314,-28.683567,1.1741397,35.447292,26.205006,-66.405975,31.285858,8.745202,4.779266,24.010231,-4.1370845,56.35216,6.8890357,8.897702,-24.931627,24.239096,1.3322833,-11.146504,-20.923494,13.310972,19.15257,-4.2426186,-19.721212,9.411073,-27.196821,8.009559,-3.2895317,-16.857246,-11.589517,-4.452752,-24.280743,24.722681,7.98838,23.995981,26.702185,-17.608685,-2.376667,-21.81024,-11.238934,20.31016,15.422095,8.416312,-0.73235846,-3.5278819,-10.025588,14.78312,3.7018306,15.288594,1.0
228.04808,-92.69807,47.953033,-45.260452,-63.19606,6.10194,-31.455078,23.232277,12.456578,-24.932327,8.184892,12.309177,-4.0726132,12.311083,3.2785847,-17.775032,87.1231,-71.607635,-12.990803,-50.70438,35.93081,-3.9205163,-4.6912346,26.347668,22.71761,29.038343,9.231206,0.052141625,40.161682,33.710487,2.4985328,-12.932977,-16.362434,-10.146327,2.7515013,-19.545897,4.1880636,-9.21761,-21.584412,-25.506433,11.993335,-9.887253,14.801271,-26.716587,36.852055,-41.28584,3.088709,-17.240925,38.78304,11.487614,0.0
54.248344,12.182055,-21.652655,16.076286,72.82269,-55.487217,-12.69998,56.42812,15.111852,-2.6772697,40.076206,-19.776512,6.9376693,5.8399796,-16.844866,9.19707,21.802017,27.299034,8.25906,-14.6955595,5.0456486,3.6211414,4.7376914,-5.6110287,53.298218,32.86394,-11.432048,11.568694,12.930477,-4.8937054,13.046168,-29.844505,-2.3492312,-17.42509,11.253204,-18.668541,-7.359049,-24.514069,-10.347645,-23.922462,-13.06444,19.011692,-3.5161157,-4.711278,7.2659783,26.255196,-9.361616,29.968975,-27.297731,9.13779,0.0
-91.132034,3.4260292,43.12081,-5.506572,-5.6427794,-8.322728,1.032704,-4.882967,-13.129115,-13.313544,-3.2528603,0.58470815,15.549162,0.25503853,-0.06001499,8.718828,5.497318,5.577993,3.9533098,5.618299,-5.399584,-6.9423046,4.4939265,-2.3002613,12.124857,5.8734174,6.015988,14.026981,-22.406609,-10.899426,13.885967,9.50943,1.5631809,17.273594,-3.5234644,-6.5068855,-5.1461773,2.0941339,27.192768,17.460783,-10.568435,-10.905342,-4.3206816,6.6035852,-16.422865,3.4444437,-14.775751,-1.5724136,-0.9441159,5.7666974,0.0
165.48708,-78.36456,-8.246421,-22.320591,62.21836,-5.3099914,-17.294294,38.255486,25.929403,9.110923,39.93828,25.83426,-7.6759906,26.818872,6.7732806,-18.30528,68.286354,-36.04328,57.147728,15.592995,-0.7858719,18.76362,1.8364594,6.627046,2.977818,20.031506,25.260492,-9.131158,8.458238,0.2754631,8.912978,12.610572,13.509617,-11.112012,-2.0306122,42.009163,9.762802,21.535694,-8.817465,-2.2785623,32.65573,21.38249,-54.298283,17.73254,42.96073,9.5681925,1.3438405,1.0247483,27.183521,14.415175,0.0
-8.028741,19.445541,-16.361183,3.5666142,19.335508,-9.726585,2.6952538,-17.738176,-31.925135,-27.707893,11.356024,-8.056061,-4.9892745,11.174036,29.69362,1.559459,1.0507079,7.074516,-7.1654615,2.0217574,2.3298044,13.467129,22.266739,-13.214285,18.68449,-22.947422,12.932278,10.689148,17.674282,-18.576944,15.372215,-16.088774,-3.1420517,14.542564,-2.0244946,-14.249548,-8.707844,7.330825,-8.429263,-8.190879,10.169181,-1.0221596,10.162042,4.920623,2.2674756,-10.221694,33.96924,16.937782,4.831445,-13.544183,0.0
