PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,label
14.296627,6.2735047,8.562654,18.56328,37.192688,-29.279709,10.83179,-7.372125,-1.5446509,-13.208147,0.29382318,3.47705,8.413272,22.317558,5.4352903,3.2822843,10.9974785,0.118960485,-6.3735747,-4.5879536,21.37158,-20.35795,24.95725,13.583405,11.357464,-2.670834,-15.775892,-13.610487,13.350967,-4.148031,-4.320607,-9.339661,-0.828185,-6.195397,-5.1732235,5.5299783,11.33316,-29.335648,-15.888671,33.05727,-3.6363337,27.258043,10.497494,-22.892616,22.805065,-1.6155543,-16.696169,-2.014671,-5.601252,-15.188102,1.0
7.4913626,10.460267,33.77344,-6.71954,-34.987293,-30.333477,0.26336768,-0.2894423,-2.0726602,17.893044,-16.332989,31.891233,3.1027286,33.807674,15.500155,43.803177,-0.93173975,5.656821,-5.5287204,-39.57647,-20.951992,-33.04939,-54.067047,-0.100514665,-1.2146701,-24.207462,16.044268,22.434752,-15.251812,10.312775,-16.02793,15.00385,0.6312781,-7.440684,-12.831258,34.43979,-21.3738,4.058987,7.1461825,-8.714671,1.7944516,0.728875,3.9659135,17.262796,-19.400679,26.436123,-5.927135,-15.505826,12.209388,-6.710937,1.0
-35.746357,28.179377,-11.017167,11.406751,-18.346289,-21.499182,-16.761024,22.351435,-25.422718,-10.817197,-37.90027,30.1928,-20.500555,-20.75746,44.573063,-3.0196404,14.441334,13.246505,9.24502,8.5974655,-12.06569,-0.8231911,2.7718375,-8.957231,23.33257,29.184372,10.011958,-15.980853,-23.054552,-20.29959,15.966691,18.961195,-10.493692,-2.5966184,-19.141665,2.2041354,11.273966,-17.903904,-5.8300824,14.127584,1.354559,6.133254,16.23012,7.621033,20.25052,33.134674,1.1785586,-12.020179,10.186693,9.424608,1.0
-15.725267,-91.2607,32.31236,-10.184518,15.674301,12.644107,-43.117916,13.973853,-1.489085,-13.5147295,-5.19836,11.088421,10.548081,12.61543,12.232163,15.2575865,17.06942,-2.839397,-12.617097,4.685281,19.848967,20.541176,22.276724,-9.160289,-6.0352883,-10.995818,-12.217519,5.8021092,9.123529,-2.2047029,9.267369,-6.136167,1.8497022,-0.7131044,-2.5308084,-33.439716,-4.8251166,-12.150978,27.809566,11.744205,-13.377281,18.546606,27.890867,-6.3573203,9.018228,-6.1934996,10.185045,-18.659807,9.142999,-19.464527,1.0
39.492638,-1.0206549,14.624228,31.917473,-17.645819,24.036436,-36.653416,-24.811274,5.8193045,73.1623,-6.951265,-10.1228485,-8.468056,-2.7417498,-25.44393,-21.655201,-18.02634,17.755487,7.9329042,1.1876845,3.5359557,2.1753366,-13.376775,34.357414,-9.279117,13.089281,-12.68409,15.770753,-16.922983,-5.68395,-10.748972,13.418165,8.442276,-16.723648,-4.9359546,8.024684,20.410553,-26.051987,34.87259,-6.006802,28.747189,31.697575,33.30336,5.0730696,-6.8034616,-0.5856935,-33.984585,-9.974764,-12.404195,0.46173096,0.0
-28.45057,-30.16978,-2.2414076,-5.9646063,-28.765802,5.0821166,27.159733,-42.22153,-3.775235,3.016017,17.251064,13.473677,-18.624815,13.917618,-6.8665986,-38.92589,-10.481396,25.871164,13.958609,3.6769378,18.337671,3.5234632,-28.017698,-8.298975,-2.7429976,-6.630674,14.1514,12.21045,1.7353394,-46.483154,13.105173,-3.5907893,-10.002228,-11.0807295,25.02416,7.518647,-2.7885222,0.11597139,4.7446632,14.59974,10.635021,19.033907,17.645794,-20.631836,4.4233203,-31.891577,10.401598,10.6889305,-11.179437,63.644707,1.0
-89.597664,-50.156055,71.35115,34.64007,-5.880998,0.69143426,14.277626,-4.434971,-9.576348,17.768887,-24.946817,22.350271,46.201366,-24.48211,4.8335743,30.892057,-1.2834103,-4.862275,-19.514732,12.564171,26.992256,-22.596481,12.124821,2.246615,17.889528,-37.50323,-24.176851,7.1579876,17.408693,18.577991,7.284539,17.529297,-5.7334485,-13.622498,32.83437,-3.1575763,32.369404,2.0521383,-12.428998,-1.2152572,-18.355938,-6.4898,-19.021143,11.670858,9.887909,16.049736,8.67402,11.254505,-25.319761,-22.401834,1.0
24.005857,-117.890076,46.565025,-12.417876,-8.92562,-0.8574637,-21.367603,-9.024409,26.32338,-0.5734048,12.907121,16.70098,4.428672,-22.012846,4.604585,33.292015,11.313302,7.7551827,-10.482562,-34.68417,-28.01241,5.0680957,-4.823657,-6.3200793,-1.661931,-28.86493,-24.75548,9.153694,-0.8178795,-6.6743846,3.98236,28.205492,16.682142,15.445702,-16.925303,-2.4797838,20.072819,10.334007,-30.4009,4.147242,-21.153383,-1.0558846,11.142496,-0.9132686,0.661581,35.19382,11.728957,-34.8363,1.5533682,-13.6618595,1.0
54.101574,7.28341,4.6284003,32.931934,1.8684907,-24.368382,-4.390844,23.683702,-23.606152,20.342962,21.619818,10.198913,13.661087,-18.63085,21.097498,7.8456373,5.45311,-20.894264,22.267998,-0.20045877,21.9872,28.128351,14.090392,1.8262464,-23.702244,-17.82159,22.022818,-5.7657747,-18.874397,12.248589,18.91939,25.708166,-7.3574157,-20.101803,-0.8994024,3.735449,11.998415,0.82444346,-11.8798685,7.9389415,4.4457583,7.0183125,-13.094625,8.250768,20.609371,2.1185164,31.670229,-11.414995,-0.95705295,-27.540764,0.0
48.971348,-48.722954,-3.2515523,18.153303,20.72532,3.7445397,-6.494994,4.4140844,32.81923,18.835814,36.913017,4.568786,-1.057621,10.678916,3.1408153,-25.699133,-13.634558,1.9271386,-4.387335,12.586207,-13.393723,-0.4893714,4.315851,7.041785,9.207944,3.793537,7.2865257,-25.963594,1.4587604,1.9103817,9.638207,-17.804987,12.283727,-18.866953,4.6322594,-24.80487,26.277946,-1.0402128,-11.670603,-23.418156,-22.959282,-36.011665,-10.213726,17.074411,24.128704,4.945261,21.52024,5.719763,-4.7679377,26.27039,0.0
-39.298496,18.01435,31.058815,6.3531785,50.11396,16.985994,53.963894,-17.466507,18.54079,28.046778,-7.0821366,-14.437025,-22.835197,-16.869518,7.307645,34.228905,22.513819,3.7093174,-6.035183,-15.39935,22.67993,12.733122,0.25103343,-3.4425383,-26.195827,-14.380801,-9.943902,2.0509691,4.079266,4.5534406,9.499561,7.7168684,25.233278,16.880272,50.195126,-3.8222022,-42.91023,-12.187089,-0.95280784,-5.1146445,-23.25647,-23.899282,-0.20076583,12.23396,18.173733,-5.10092,11.576416,7.7215285,2.4982262,15.912441,0.0
39.492733,-61.509483,-32.638794,-5.404075,-24.235003,52.51084,25.213013,-18.656189,-38.198696,44.276554,-9.615045,0.21891543,14.059669,0.16029677,17.421303,-10.061137,-26.535826,8.549631,-11.62343,4.9368925,8.609132,11.786567,-24.063053,-5.3105264,4.971582,-36.330208,2.7953703,-17.192595,20.176989,15.37054,42.25258,10.80549,5.902761,35.651432,-0.63773805,-13.754241,5.428859,-27.07778,27.868732,13.152891,-6.1229362,21.65665,-17.57094,-8.220254,0.93145967,-32.44085,22.691874,-46.418846,-18.797539,-4.989366,0.0
-18.465538,31.839409,-42.00661,-0.089786224,-35.26941,-28.333874,10.335722,2.3294387,19.52621,2.9420075,-3.929064,-1.3330123,2.6032271,-17.529211,-4.5838437,-33.33963,-25.992,-16.795624,13.097081,6.671987,55.574642,-4.0912085,-8.667934,-3.3431268,-41.46444,23.302786,-13.454364,-2.1499848,41.575817,-4.8344994,-13.467151,-46.151207,26.686447,7.9200115,10.304695,-4.255352,19.763147,-25.646343,-11.705059,-2.313398,7.0834312,12.257362,-3.443374,0.71974325,-17.935429,5.236401,-0.41361386,13.731839,4.861221,23.721338,0.0
