PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,label
11.232419,16.232206,-2.383033,-1.644058,-0.42923674,-1.0614967,-3.0848014,2.1123698,12.854818,3.3679426,-0.5478677,0.4900869,0.423579,-2.276413,-6.810212,-0.09391226,-1.1571054,0.4809501,0.39943337,-1.8644683,0.1585031,-1.1978484,-0.45232528,-0.29252845,-0.2754619,-0.198781,1.1012369,0.10432177,-1.3582728,-1.3550981,0.96319646,1.2409098,-1.0556635,2.7132826,1.2046945,-1.0337183,0.5543569,-0.9312915,1.0294914,-1.258199,0.58457637,-4.3856406,-0.11762665,0.55184555,0.50238496,2.104288,-1.8417703,1.8531029,0.67934376,0.44940743,0
12.979092,2.645052,7.374667,-9.6198435,3.1794791,1.875362,-1.5602417,3.3239481,-0.06942154,-6.203595,-3.142265,-3.971068,1.0481174,-4.413934,5.5542603,1.4000196,-1.1822935,2.6122396,-2.8646183,-2.3235836,-0.91402906,-0.48227754,0.85354906,-5.012892,-2.4887586,1.0817417,0.3236367,0.96787494,3.7131767,-1.8305205,0.8064526,2.6676056,-3.2050817,0.33222097,-2.0097072,-1.4720289,0.5982613,-1.4949826,1.5831988,2.1301386,-1.7039677,0.6423183,0.5949364,1.0272818,1.6222013,0.37855637,2.2788398,0.5598157,0.44315863,-0.8201426,1
1.8172642,-13.80995,1.8377699,6.570073,0.7842719,-0.33923233,4.4894023,4.8656864,1.9149048,-0.46258128,4.3221893,5.8673687,-3.536977,-2.7764294,2.0881658,-1.2734542,1.3622464,-1.8067247,7.296172,1.4553142,2.8051267,-0.1866058,2.6058514,1.7213434,-1.2380141,0.8451085,0.23062067,0.91836846,3.582367,-1.2023743,-2.0464165,2.9371312,-2.0452538,-0.02268425,1.8121822,1.6915665,2.7095363,-0.5952114,-0.03571427,-0.52350366,1.9257468,0.9048984,-0.32380944,-0.15365045,-0.16160078,-0.8082851,0.26990253,1.4081416,2.4435122,2.2789032,0
-26.493343,-3.4165983,-1.2759221,-6.3485775,10.406866,-2.9152064,-8.191411,2.2187233,4.767978,3.7564976,-2.9858744,-3.9916513,-2.9441106,-1.9292887,-0.8294693,2.5750127,-0.5857314,-1.6090245,2.6739938,-1.4184853,1.5675647,1.2257007,-2.458356,-1.9359592,-0.42600277,-0.62761813,-0.26116312,-0.97431684,-2.2245617,-1.0347543,-0.5445035,-0.74566734,0.7274525,3.252828,0.70317584,-0.6419955,-2.0806916,2.3424256,0.42117617,-1.0251038,-1.1390898,0.6722644,0.28560627,0.086208306,-0.70584023,-1.8618271,0.9881619,-2.8770316,0.40048805,0.23963031,1
15.508543,-1.6385837,12.74085,6.8326783,-7.5281873,-0.7531333,2.7293768,3.7418973,-5.9682,2.418188,3.7192078,1.3750858,5.3064237,2.399608,5.7969174,8.235433,1.5598288,-2.9700456,2.8417344,2.243786,3.2760334,-1.4056212,-5.416782,1.0036178,-0.47348452,1.774261,-2.132785,-2.3987834,-0.3370615,-1.5672513,1.0724466,0.46315292,0.2726871,-1.5091796,1.5330913,-0.5336191,-0.45142442,1.1210454,-2.9301894,-1.4290724,3.361933,-1.9603504,0.26291892,0.3171729,-0.11998386,2.1729324,0.73645765,0.023240093,-1.7742703,-1.1404966,0
13.992097,1.9556657,3.0245266,-2.8315284,-6.3460584,-1.6365963,-2.7307992,2.0505633,6.0642962,0.7188627,-9.975224,-0.2725985,-0.90292376,-1.4064399,0.43081707,-0.63369334,-0.9983181,-0.8714962,4.4812613,-3.8693154,1.4828156,-0.60768735,-1.8132207,-0.090617724,-2.5346777,-1.5585101,-2.8981109,-2.6352828,0.83040446,2.3636549,0.8586212,-0.2477834,-0.057067476,2.2057092,-0.46122244,1.6190453,2.0091615,0.44623354,-1.1119827,-0.44617352,0.82246286,1.0277243,-0.4310988,0.3646639,0.40127337,0.7829713,2.2625885,0.42682204,0.7224848,-0.40521064,1
13.381966,-0.6940848,-5.3562803,-1.1188093,-1.4848866,-1.1182004,5.25825,-0.31035167,-2.262446,3.5345132,-1.4072057,-0.64478236,-8.060615,-9.798125,0.21832544,-2.6261387,3.4747043,-2.2444441,0.07130364,-2.8461204,4.551959,-3.0517418,1.5920601,1.6482236,5.5495954,-2.5574474,1.286831,0.93951774,1.7725902,-0.181702,1.2891258,1.8923326,-0.80474615,-1.6372719,0.4035677,-1.080344,0.017539948,-1.17121,1.3384416,1.4779427,0.45348236,0.25410378,-1.1092726,2.3163674,0.19324963,0.19920276,0.52692384,0.041186392,1.2960454,-0.22546713,1
4.0791388,1.1223638,-6.7594295,3.760803,1.0214872,1.3339765,2.6929672,2.2642121,-1.6967307,3.307998,-8.47047,7.388234,-2.4634578,2.8236313,-3.4762774,-2.7321792,-1.232748,5.3953743,0.5117621,-3.9154055,-0.9003017,-1.9100275,-1.0530121,2.0275567,0.054559045,-3.2411642,3.1976671,-2.1105924,2.5012712,-0.24290974,2.4046333,1.7723194,-1.425885,3.6251872,0.572035,1.5239266,1.1774101,-2.14661,1.3302517,-1.7583755,1.3736222,-0.14357999,-0.012910758,0.11179108,-1.0885653,-0.67436224,-0.6533448,-0.14090449,-1.0086842,1.242223,0
10.069298,-1.5724875,-1.014936,-15.176158,-2.7852557,1.8153156,-4.2036877,-3.5011456,1.3448074,1.0053698,2.2720022,-2.9517195,3.1679149,2.9015954,0.7243922,1.629052,5.2628565,5.8432336,5.849505,-4.168186,2.5177155,2.5260558,0.10576295,-2.828462,0.64223874,0.98488,-0.025441142,2.5625074,4.901718,-2.669553,-2.0184002,-1.5694699,1.0257069,-0.42821416,-1.5245303,-1.3205179,-0.06441766,1.5208359,-0.71072793,0.08404544,1.5203718,0.99113226,-0.78162223,1.025145,1.363169,0.47169212,-0.89312536,-1.2832052,-0.20347919,-1.7483076,1
9.139628,5.8677063,2.6847603,15.809313,6.5494823,3.4269292,-5.185053,-0.30371726,-2.1650121,3.7930872,-1.1277544,-3.6847239,0.66784394,5.0726943,-3.2389758,-1.3375882,2.808348,-1.0311114,-0.8230124,-0.4311488,-0.86051875,-4.795194,-0.44162846,-0.8863177,1.1248418,-0.87264764,-1.423828,2.4776666,-0.072415404,-1.0740494,-1.4680884,1.2836242,1.033406,3.0212054,-0.4140645,2.4306843,-2.399407,-0.3930966,-0.19886333,0.46176115,0.4677515,-2.5213816,0.015558852,1.615401,1.6340936,-0.8287449,2.4645884,0.9889031,0.38468316,0.9051346,0
-4.831872,1.0824558,2.169512,-9.157676,9.432689,2.65269,10.255904,-4.2420287,-4.398058,3.3731353,0.3281715,1.8423024,5.847337,0.05780521,-2.616707,-3.0769348,0.5890744,7.8553243,3.2399235,6.0261235,2.95911,-1.7446482,2.4087043,0.28003505,-3.4038692,-1.6050413,-3.9714174,-2.084802,0.35808274,1.0128843,1.5902047,-0.975265,0.41622084,-0.7120931,-1.1645662,-0.16700749,-1.0756072,-0.1816104,0.027404485,-1.3130502,-2.087323,-2.6663356,-0.92305124,0.5048423,-0.9189263,0.0030662399,0.7007303,-2.9397233,0.21577942,-0.61428475,0
-2.4479504,13.985659,4.9522867,-1.5863372,-0.93723553,8.200783,-3.571239,6.20882,6.939776,5.9561434,1.7878518,-1.4993917,-3.7262256,-0.75668216,0.8683478,3.8152275,-1.0740346,5.5699162,0.9566382,-0.82497835,1.0551988,-0.73637867,-1.0044591,2.499462,1.7699203,2.0064225,1.7108151,-1.0260196,1.7682745,-0.26099068,0.5517978,-0.6966863,-1.451726,-0.1969871,-1.0567398,-2.933784,0.45206183,2.4498715,-0.8489131,2.021012,-0.36287358,-1.2221708,-0.6031625,0.49573645,-0.3118199,0.31047222,-1.0440704,-0.07768136,-0.18920667,0.12625578,0
16.961966,0.5974931,-2.9293864,-12.130792,3.4261456,4.833196,-0.2869991,3.534818,1.353101,4.8243957,-3.0702975,1.4042909,2.1805565,3.3305738,0.19816546,-5.4128323,-3.4261866,-0.1751391,1.576813,1.0842556,-1.3194844,0.6020466,-1.2194506,0.32758892,-0.47639337,-0.24583286,0.8694323,0.37257338,-2.3256478,3.911911,1.1021591,0.069249436,-1.6618894,1.6717713,-0.97828275,-0.49256477,-0.5564546,-2.2050042,0.5708021,-0.36367208,0.45667848,-1.6969826,-1.798425,1.9206237,0.41168702,-1.5324279,-1.9330347,-0.33980644,-0.10453743,0.17649822,1
20.312456,-4.8828635,14.263283,-4.555247,3.1774294,-4.581132,-0.4376811,9.2987795,-4.149308,0.9676545,-3.4666445,-4.3082,3.0617287,0.3380155,-1.4781525,-1.3639498,-0.12694706,-3.9163024,-2.7061186,-3.8088548,-1.5661836,-1.1435251,-0.55500394,-3.7145479,-0.65883464,-1.1560868,-1.3216166,0.46791157,0.78341395,0.32435372,-0.1835704,0.60218066,2.8649807,-2.3668897,0.63270277,-1.2829372,-1.3934165,-0.6901991,2.5894887,0.5547365,1.5956713,-0.10212777,-1.3545926,-0.48091492,-1.3497849,-0.79248804,0.12118634,3.0553365,0.07601311,-0.20379668,1
5.3608828,-0.65303415,9.777512,-10.073692,-0.9674695,-0.13391791,-0.120833315,-0.79476696,6.9135423,5.6004643,5.012235,0.9401719,2.1104958,-2.5135777,4.562164,-0.73730296,1.2325411,2.972108,1.8512622,0.04527882,3.8854563,2.018651,2.4403203,2.3678772,-2.8860555,-0.23469159,-2.7587502,2.2314293,1.2106056,-0.4125778,-1.7857858,-2.125679,-1.3026731,-3.0113163,-1.3494387,-0.6173601,-0.6491741,0.43306246,1.1806842,-0.7149162,-2.176395,0.5248982,-1.8371354,-0.50939316,-1.6258729,1.6152925,-0.018908134,-0.6775041,-1.6451426,-2.2321138,1
10.696861,-0.14822617,7.750737,-5.5501356,-0.7252251,-6.4315996,1.5111816,-1.0024326,3.6599724,-0.8825073,1.7577811,-2.241737,2.8119051,-3.7156315,-4.6264734,-3.8159904,-1.6473964,-1.519754,-2.8771632,2.0462744,-1.5742435,-3.0943825,1.3974438,2.6110902,1.4387662,-1.8440369,0.52036345,0.5124255,-0.30003038,5.5506186,-0.41197157,-0.20957765,-2.2092514,-1.079318,-0.3152514,-0.94700235,-0.77152354,0.7148052,-1.5149922,0.5417171,0.07864008,-1.0905737,3.2265816,-1.1288534,-0.17192468,-0.89254457,1.9729317,-0.24538808,0.5196424,-0.6728109,1
-5.084264,8.117533,-4.194709,-0.7656946,3.7599573,5.0199966,-1.145929,0.068825215,-10.581093,1.5723231,2.0875287,3.7172377,5.892962,5.986299,1.112845,-2.6111777,-4.208748,2.6036143,3.8092647,-2.8701012,3.0109143,-2.4366808,-1.4914726,1.0323104,-1.1921496,-0.73387384,0.57774544,-1.7737225,3.7413092,-0.081023544,0.87585413,-0.200219,-2.6470532,-2.1048322,-0.64185923,-2.7117085,-2.17955,0.76413727,-1.2669681,-0.3277711,0.530425,-1.0088239,-0.9952957,-1.821426,-0.8966994,-3.3930979,-1.7768286,1.3338816,-0.38110256,1.334643,1
11.436709,13.514147,-3.635814,-3.020955,-6.24599,5.4162974,8.34574,-6.339357,2.4536855,-5.102213,0.028088318,-0.12919274,4.8224173,1.0976411,3.26978,-3.9769492,-0.39492595,-2.9678323,0.9759795,5.5211935,2.1806777,0.16789909,-5.836257,-2.5146015,2.6597779,-2.485621,-0.3357618,0.8984767,1.9124593,0.51228553,-0.05681573,-0.9482238,1.5441086,0.7215612,2.005361,-0.76186216,-0.95438135,2.2785268,0.3575508,1.2763271,-0.14188042,0.1778067,2.1121638,1.6683261,1.5847932,1.752234,-0.70914763,1.6398555,-0.17518893,-1.2857249,0
-26.650982,3.9588056,3.8832157,2.45161,13.801355,-1.1384972,-2.5074246,-1.9170551,6.0250106,-4.193538,-0.05962767,6.524839,-3.0478406,-2.400922,-1.5646106,6.0947537,1.5053712,-2.8570077,-2.7198238,0.23564714,-5.023403,0.521397,3.1046958,2.6186562,1.1838713,3.1221302,2.004245,-2.2976844,-0.21092412,1.8637697,0.6781355,-1.9192597,-5.1836033,-2.131117,-2.4684486,-1.382097,-1.0709479,0.6682045,-0.8711301,1.1046973,0.25430676,0.729567,0.8939625,1.2296937,-1.1124455,0.603581,-0.8327502,-2.1674175,-1.3248869,0.06348316,1
-26.405405,2.3345313,8.135074,15.352796,-10.096395,-6.297794,-2.540984,1.2127062,-0.3073773,1.597312,6.640298,7.04191,2.8007424,-0.8814808,-7.4371157,0.6333866,-1.751764,-1.7539243,1.2903907,-0.45016024,0.60781336,3.517107,-2.0244966,1.9521171,0.85951304,2.4370825,-0.76295346,0.837463,-0.45468938,-0.7066682,3.035022,-1.0314238,-2.8668852,-3.3278959,-0.634173,-1.0438546,0.5911072,0.8191726,0.90209275,0.61557245,0.023162926,1.4382787,-1.7907553,3.745136,1.9812583,0.44936368,-3.1390758,-0.43765858,0.3206787,0.6514319,1
-19.008661,15.825721,5.3385553,6.2191567,9.036646,6.268167,-0.45461872,1.8854535,-0.5023478,6.567617,-0.0940869,3.646002,1.1758724,4.0821824,1.3863231,2.2001765,1.2084415,-6.057831,0.6527297,-0.88983583,0.497619,1.0450044,0.6180821,1.0784783,1.4945534,-1.8558903,2.2779915,-0.68537337,-0.43297583,-0.53321856,1.2604357,2.7936628,-1.396159,-0.38769,0.7741994,0.76429003,1.4427867,1.1291062,-2.5696447,1.9641393,1.6681731,1.2173799,-3.0539567,-1.84432,0.6679488,0.27615,0.14930107,-1.2648916,-1.5419072,0.76616246,1
-18.8136,-1.0934831,-4.8715377,6.7388396,6.9911747,9.423598,-2.9245548,2.5080333,-1.354117,2.6690996,3.4962742,5.5966716,-4.371551,-2.5591662,-1.6170082,0.35052696,-0.4813551,2.1642907,2.691136,-4.0056624,2.3338282,2.6716228,2.0741103,1.9289706,-1.8862045,1.6875541,1.2566928,1.1519526,-1.5831196,0.24460556,0.9606924,1.8783416,-0.84732,-2.14759,1.594374,0.17372505,-0.70708907,0.5200746,-0.6854368,0.6604927,0.5024391,-0.2626118,0.9668793,-0.0033670138,0.3336579,0.62157685,0.38300273,-0.29001373,3.1113195,2.5205824,0
